,id,full_name,first_name,last_name,is_active
558,76279,Lewis Brown,Lewis,Brown,False
559,203485,Lorenzo Brown,Lorenzo,Brown,False
560,992,Marcus Brown,Marcus,Brown,False
561,203900,Markel Brown,Markel,Brown,False
562,1479,Mike Brown,Mike,Brown,False
563,1629650,Moses Brown,Moses,Brown,True
564,76277,Myron Brown,Myron,Brown,False
565,136,P.J. Brown,P.J.,Brown,False
566,753,Randy Brown,Randy,Brown,False
567,76282,Raymond Brown,Raymond,Brown,False
568,76283,Rickey Brown,Rickey,Brown,False
569,76286,Roger Brown,Roger,Brown,False
570,200769,Shannon Brown,Shannon,Brown,False
571,76285,Stan Brown,Stan,Brown,False
572,1628425,Sterling Brown,Sterling,Brown,False
573,2357,Tierre Brown,Tierre,Brown,False
574,76268,Tony Brown,Tony,Brown,False
575,1630535,Greg Brown III,Greg,Brown III,False
576,1629718,Charlie Brown Jr.,Charlie,Brown Jr.,False
577,1630602,Chaundee Brown Jr.,Chaundee,Brown Jr.,False
578,1628972,Troy Brown Jr.,Troy,Brown Jr.,False
579,76287,Jim Browne,Jim,Browne,False
580,76288,Stanley Brundy,Stanley,Brundy,False
581,1628973,Jalen Brunson,Jalen,Brunson,True
582,1594,Rick Brunson,Rick,Brunson,False
583,1627852,Nicolas Brussino,Nicolas,Brussino,False
584,1629091,Elijah Bryant,Elijah,Bryant,False
585,76289,Emmette Bryant,Emmette,Bryant,False
586,76290,Joe Bryant,Joe,Bryant,False
587,977,Kobe Bryant,Kobe,Bryant,False
588,95,Mark Bryant,Mark,Bryant,False
589,1628418,Thomas Bryant,Thomas,Bryant,True
590,76291,Wallace Bryant,Wallace,Bryant,False
591,76292,Torgeir Bryn,Torgeir,Bryn,False
592,1629783,Shaq Buchanan,Shaq,Buchanan,False
593,76293,Joe Buckhalter,Joe,Buckhalter,False
594,76294,Steve Bucknall,Steve,Bucknall,False
595,76295,Cleveland Buckner,Cleveland,Buckner,False
596,1761,Greg Buckner,Greg,Buckner,False
597,76296,Quinn Buckner,Quinn,Buckner,False
598,76297,Dave Budd,Dave,Budd,False
599,201978,Chase Budinger,Chase,Budinger,False
600,76298,Walter Budko,Walter,Budko,False
601,146,Jud Buechler,Jud,Buechler,False
602,1641723,Kobe Bufkin,Kobe,Bufkin,True
603,1934,Rodney Buford,Rodney,Buford,False
604,672,Matt Bullard,Matt,Bullard,False
605,203493,Reggie Bullock Jr.,Reggie,Bullock Jr.,False
606,76300,Greg Bunch,Greg,Bunch,False
607,76301,Dick Bunt,Dick,Bunt,False
608,76302,Bill Buntin,Bill,Buntin,False
609,76303,Luther Burden,Luther,Burden,False
610,2469,Pat Burke,Pat,Burke,False
611,203504,Trey Burke,Trey,Burke,False
612,76304,Roger Burkman,Roger,Burkman,False
613,202692,Alec Burks,Alec,Burks,True
614,2766,Antonio Burks,Antonio,Burks,False
615,101207,Kevin Burleson,Kevin,Burleson,False
616,76305,Tom Burleson,Tom,Burleson,False
617,76306,Jack Burmaster,Jack,Burmaster,False
618,76307,David Burns,David,Burns,False
619,76308,Evers Burns,Evers,Burns,False
620,76309,Jim Burns,Jim,Burns,False
621,197,Scott Burrell,Scott,Burrell,False
622,76311,Art Burris,Art,Burris,False
623,675,Junior Burrough,Junior,Burrough,False
624,76313,Bob Burrow,Bob,Burrow,False
625,1629126,Deonte Burton,Deonte,Burton,False
626,76314,Ed Burton,Ed,Burton,False
627,416,Willie Burton,Willie,Burton,False
628,76316,Steve Burtt,Steve,Burtt,False
629,76317,Don Buse,Don,Buse,False
630,202221,Brian Butch,Brian,Butch,False
631,76318,Donnie Butcher,Donnie,Butcher,False
632,76319,Al Butler,Al,Butler,False
633,2406,Caron Butler,Caron,Butler,False
634,202364,Da'Sean Butler,Da'Sean,Butler,False
635,76320,Greg Butler,Greg,Butler,False
636,2866,Jackie Butler,Jackie,Butler,False
637,1630215,Jared Butler,Jared,Butler,True
638,202710,Jimmy Butler,Jimmy,Butler,True
639,348,Mitchell Butler,Mitchell,Butler,False
640,2446,Rasual Butler,Rasual,Butler,False
641,1631219,John Butler Jr.,John,Butler Jr.,False
642,202779,Dwight Buycks,Dwight,Buycks,False
643,1641824,Matas Buzelis,Matas,Buzelis,True
644,201182,Derrick Byars,Derrick,Byars,False
645,101115,Andrew Bynum,Andrew,Bynum,False
646,101198,Will Bynum,Will,Bynum,False
647,76321,Marty Byrnes,Marty,Byrnes,False
648,76322,Tommy Byrnes,Tommy,Byrnes,False
649,76323,Mike Bytzura,Mike,Bytzura,False
650,2560,Zarko Cabarkapa,Zarko,Cabarkapa,False
651,76324,Barney Cable,Barney,Cable,False
652,203998,Bruno Caboclo,Bruno,Caboclo,False
653,1629719,Devontae Cacok,Devontae,Cacok,False
654,679,Jason Caffey,Jason,Caffey,False
655,262,Michael Cage,Michael,Cage,False
656,1631288,Jamal Cain,Jamal,Cain,True
657,76326,Gerry Calabrese,Gerry,Calabrese,False
658,201979,Nick Calathes,Nick,Calathes,False
659,101181,Jose Calderon,Jose,Calderon,False
660,154,Adrian Caldwell,Adrian,Caldwell,False
661,76328,Jim Caldwell,Jim,Caldwell,False
662,76329,Joe Caldwell,Joe,Caldwell,False
663,203484,Kentavious Caldwell-Pope,Kentavious,Caldwell-Pope,True
664,76331,Bill Calhoun,Bill,Calhoun,False
665,76330,Corky Calhoun,Corky,Calhoun,False
666,76332,Demetrius Calip,Demetrius,Calip,False
667,76333,Tom Callahan,Tom,Callahan,False
668,76334,Rick Calloway,Rick,Calloway,False
669,76335,Ernie Calverley,Ernie,Calverley,False
670,76336,Mack Calvin,Mack,Calvin,False
671,1641739,Toumani Camara,Toumani,Camara,True
672,76337,Dexter Cambridge,Dexter,Cambridge,False
673,948,Marcus Camby,Marcus,Camby,False
674,1630267,Facundo Campazzo,Facundo,Campazzo,False
675,922,Elden Campbell,Elden,Campbell,False
676,76338,Tony Campbell,Tony,Campbell,False
677,203477,Isaiah Canaan,Isaiah,Canaan,False
678,1629962,Devin Cannady,Devin,Cannady,False
679,76339,Larry Cannon,Larry,Cannon,False
680,203991,Clint Capela,Clint,Capela,True
681,202382,Derrick Caracter,Derrick,Caracter,False
682,2073,Brian Cardinal,Brian,Cardinal,False
683,1630176,Vernon Carey Jr.,Vernon,Carey Jr.,False
684,76340,Howie Carl,Howie,Carl,False
685,76341,Chet Carlisle,Chet,Carlisle,False
686,2367,Geno Carlisle,Geno,Carlisle,False
687,76342,Rick Carlisle,Rick,Carlisle,False
688,76343,Al Carlson,Al,Carlson,False
689,1642382,Branden Carlson,Branden,Carlson,True
690,76344,Don Carlson,Don,Carlson,False
691,76345,Bob Carney,Bob,Carney,False
692,200760,Rodney Carney,Rodney,Carney,False
693,76346,Bob Carpenter,Bob,Carpenter,False
694,156,Antoine Carr,Antoine,Carr,False
695,76348,Austin Carr,Austin,Carr,False
696,713,Chris Carr,Chris,Carr,False
697,1757,Cory Carr,Cory,Carr,False
698,76350,Kenny Carr,Kenny,Carr,False
699,76351,M.L. Carr,M.L.,Carr,False
700,76352,Bob Carrington,Bob,Carrington,False
701,1642267,Carlton Carrington,Carlton,Carrington,True
702,201960,DeMarre Carroll,DeMarre,Carroll,False
703,76353,Joe Barry Carroll,Joe Barry,Carroll,False
704,2679,Matt Carroll,Matt,Carroll,False
705,1131,Jimmy Carruth,Jimmy,Carruth,False
706,1853,Anthony Carter,Anthony,Carter,False
707,76355,Butch Carter,Butch,Carter,False
708,1642269,Devin Carter,Devin,Carter,True
709,76356,Fred Carter,Fred,Carter,False
710,76357,George Carter,George,Carter,False
711,76358,Howard Carter,Howard,Carter,False
712,76359,Jake Carter,Jake,Carter,False
713,1628975,Jevon Carter,Jevon,Carter,True
714,2466,Maurice Carter,Maurice,Carter,False
715,76360,Reggie Carter,Reggie,Carter,False
716,76361,Ron Carter,Ron,Carter,False
717,1713,Vince Carter,Vince,Carter,False
718,1628976,Wendell Carter Jr.,Wendell,Carter Jr.,True
719,203487,Michael Carter-Williams,Michael,Carter-Williams,False
720,1630618,D.J. Carton,D.J.,Carton,True
721,76362,Bill Cartwright,Bill,Cartwright,False
722,76363,Jay Carty,Jay,Carty,False
723,1627936,Alex Caruso,Alex,Caruso,True
724,76364,Cornelius Cash,Cornelius,Cash,False
725,208,Sam Cassell,Sam,Cassell,False
726,201956,Omri Casspi,Omri,Casspi,False
727,1642264,Stephon Castle,Stephon,Castle,True
728,1630658,Colin Castleton,Colin,Castleton,True
729,76365,Harvey Catchings,Harvey,Catchings,False
730,767,Terry Catledge,Terry,Catledge,False
731,76367,Sid Catlett,Sid,Catlett,False
732,1509,Kelvin Cato,Kelvin,Cato,False
733,76368,Bobby Cattage,Bobby,Cattage,False
734,1626161,Willie Cauley-Stein,Willie,Cauley-Stein,False
735,1628505,Troy Caupain,Troy,Caupain,False
736,190,Duane Causwell,Duane,Causwell,False
737,1628463,Tyler Cavanaugh,Tyler,Cavanaugh,False
738,76370,Ron Cavenall,Ron,Cavenall,False
739,1629958,Ahmad Caver,Ahmad,Caver,False
740,1630608,Malcolm Cazalon,Malcolm,Cazalon,False
741,76,Cedric Ceballos,Cedric,Ceballos,False
742,1911,John Celestand,John,Celestand,False
743,76373,Al Cervi,Al,Cervi,False
744,2763,Lionel Chalmers,Lionel,Chalmers,False
745,201596,Mario Chalmers,Mario,Chalmers,False
746,76374,Bill Chamberlain,Bill,Chamberlain,False
747,76375,Wilt Chamberlain,Wilt,Chamberlain,False
748,76376,Jerry Chambers,Jerry,Chambers,False
749,1472,Tom Chambers,Tom,Chambers,False
750,1630577,Julian Champagnie,Julian,Champagnie,True
751,1630551,Justin Champagnie,Justin,Champagnie,True
752,76378,Mike Champion,Mike,Champion,False
753,1631113,Kennedy Chandler,Kennedy,Chandler,False
754,2199,Tyson Chandler,Tyson,Chandler,False
755,201163,Wilson Chandler,Wilson,Chandler,False
756,76379,Don Chaney,Don,Chaney,False
757,76380,John Chaney,John,Chaney,False
758,364,Rex Chapman,Rex,Chapman,False
759,76382,Len Chappell,Len,Chappell,False
760,76383,Ken Charles,Ken,Charles,False
761,76384,Lorenzo Charles,Lorenzo,Charles,False
762,1629147,Joe Chealey,Joe,Chealey,False
763,384,Calbert Cheaney,Calbert,Cheaney,False
764,1629597,Zylan Cheatham,Zylan,Cheatham,False
765,76385,Maurice Cheeks,Maurice,Cheeks,False
766,76386,Phil Chenier,Phil,Chenier,False
767,203805,Will Cherry,Will,Cherry,False
768,76387,Derrick Chievous,Derrick,Chievous,False
769,432,Pete Chilcutt,Pete,Chilcutt,False
770,2735,Josh Childress,Josh,Childress,False
771,719,Randolph Childress,Randolph,Childress,False
772,164,Chris Childs,Chris,Childs,False
773,1629185,Chris Chiozza,Chris,Chiozza,False
774,76391,Leroy Chollet,Leroy,Chollet,False
775,1642279,Ulrich Chomche,Ulrich,Chomche,True
776,76392,Jim Chones,Jim,Chones,False
777,1627737,Marquese Chriss,Marquese,Chriss,False
778,76393,Fred Christ,Fred,Christ,False
779,76394,Cal Christensen,Cal,Christensen,False
780,76395,Bob Christian,Bob,Christian,False
781,1642353,Cam Christie,Cam,Christie,True
782,57,Doug Christie,Doug,Christie,False
783,1631108,Max Christie,Max,Christie,True
784,202091,Dionte Christmas,Dionte,Christmas,False
785,1626176,Rakeem Christmas,Rakeem,Christmas,False
786,203902,Semaj Christon,Semaj,Christon,False
787,1630528,Josh Christopher,Josh,Christopher,True
788,203565,Patrick Christopher,Patrick,Christopher,False
789,928,Robert Churchwell,Robert,Churchwell,False
790,1631321,Sidy Cissoko,Sidy,Cissoko,True
791,76397,Archie Clark,Archie,Clark,False
792,76398,Carlos Clark,Carlos,Clark,False
793,201947,Earl Clark,Earl,Clark,False
794,1629109,Gary Clark,Gary,Clark,False
795,203546,Ian Clark,Ian,Clark,False
796,1641740,Jaylen Clark,Jaylen,Clark,True
797,1721,Keon Clark,Keon,Clark,False
798,1629634,Brandon Clarke,Brandon,Clarke,True
799,1626262,Coty Clarke,Coty,Clarke,False
800,203903,Jordan Clarkson,Jordan,Clarkson,True
801,1628492,Gian Clavell,Gian,Clavell,False
802,201964,Victor Claver,Victor,Claver,False
803,1127,Charles Claxton,Charles,Claxton,False
804,1629651,Nic Claxton,Nic,Claxton,True
805,2049,Speedy Claxton,Speedy,Claxton,False
806,76402,Jim Cleamons,Jim,Cleamons,False
807,2043,Mateen Cleaves,Mateen,Cleaves,False
808,76403,John Clemens,John,Clemens,False
809,1629598,Chris Clemons,Chris,Clemons,False
810,1628499,Antonius Cleveland,Antonius,Cleveland,False
811,76404,Nat Clifton,Nat,Clifton,False
812,1642270,Donovan Clingan,Donovan,Clingan,True
813,76406,Bill Closs,Bill,Closs,False
814,1569,Keith Closs,Keith,Closs,False
815,1641730,Noah Clowney,Noah,Clowney,True
816,76407,Paul Cloyd,Paul,Cloyd,False
817,76408,Marion Cluggish,Marion,Cluggish,False
818,76409,Ben Clyde,Ben,Clyde,False
819,1629599,Amir Coffey,Amir,Coffey,True
820,76410,Richard Coffey,Richard,Coffey,False
821,76411,Fred Cofield,Fred,Cofield,False
822,715,John Coker,John,Coker,False
823,202708,Norris Cole,Norris,Cole,False
824,76412,Ben Coleman,Ben,Coleman,False
825,934,Derrick Coleman,Derrick,Coleman,False
826,76413,E.C. Coleman,E.C.,Coleman,False
827,76414,Jack Coleman,Jack,Coleman,False
828,76415,Norris Coleman,Norris,Coleman,False
829,902,Bimbo Coles,Bimbo,Coles,False
830,1642268,Isaiah Collier,Isaiah,Collier,True
831,2044,Jason Collier,Jason,Collier,False
832,76416,Art Collins,Art,Collins,False
833,76418,Don Collins,Don,Collins,False
834,76421,Doug Collins,Doug,Collins,False
835,1530,James Collins,James,Collins,False
836,2260,Jarron Collins,Jarron,Collins,False
837,2215,Jason Collins,Jason,Collins,False
838,76419,Jimmy Collins,Jimmy,Collins,False
839,1628381,John Collins,John,Collins,True
840,200776,Mardy Collins,Mardy,Collins,False
841,202395,Sherron Collins,Sherron,Collins,False
842,1628380,Zach Collins,Zach,Collins,True
843,1627858,Kyle Collinsworth,Kyle,Collinsworth,False
844,201954,Darren Collison,Darren,Collison,False
845,2555,Nick Collison,Nick,Collison,False
846,76422,Joe Colone,Joe,Colone,False
847,1629045,Bonzie Colson,Bonzie,Colson,False
848,2173,Sean Colson,Sean,Colson,False
849,306,Steve Colter,Steve,Colter,False
850,1628435,Chance Comanche,Chance,Comanche,False
851,76425,Leroy Combs,Leroy,Combs,False
852,76426,Dallas Comegys,Dallas,Comegys,False
853,76427,Larry Comley,Larry,Comley,False
854,76428,Gene Conley,Gene,Conley,False
855,201144,Mike Conley,Mike,Conley,True
856,76429,Ed Conlin,Ed,Conlin,False
857,55,Marty Conlon,Marty,Conlon,False
858,1626192,Pat Connaughton,Pat,Connaughton,True
859,76431,Lester Conner,Lester,Conner,False
860,76432,Chuck Connors,Chuck,Connors,False
861,101215,Will Conroy,Will,Conroy,False
862,76433,Anthony Cook,Anthony,Cook,False
863,76434,Bert Cook,Bert,Cook,False
864,76438,Bobby Cook,Bobby,Cook,False
865,2567,Brian Cook,Brian,Cook,False
866,201161,Daequan Cook,Daequan,Cook,False
867,76435,Darwin Cook,Darwin,Cook,False
868,76436,Jeff Cook,Jeff,Cook,False
869,76437,Norm Cook,Norm,Cook,False
870,2241,Omar Cook,Omar,Cook,False
871,1626188,Quinn Cook,Quinn,Cook,False
872,1629076,Tyler Cook,Tyler,Cook,False
873,1628429,Charles Cooke,Charles,Cooke,False
874,76439,David Cooke,David,Cooke,False
875,76440,Joe Cooke,Joe,Cooke,False
876,1641645,Xavier Cooks,Xavier,Cooks,False
877,204022,Jack Cooley,Jack,Cooley,False
878,76442,Chuck Cooper,Chuck,Cooper,False
879,1030,Duane Cooper,Duane,Cooper,False
880,76443,Joe Cooper,Joe,Cooper,False
881,76444,Michael Cooper,Michael,Cooper,False
882,1630536,Sharife Cooper,Sharife,Cooper,False
883,76441,Wayne Cooper,Wayne,Cooper,False
884,76446,Tom Copa,Tom,Copa,False
885,203142,Chris Copeland,Chris,Copeland,False
886,76447,Hollis Copeland,Hollis,Copeland,False
887,76448,Lanard Copeland,Lanard,Copeland,False
888,895,Tyrone Corbin,Tyrone,Corbin,False
889,76450,Chris Corchiani,Chris,Corchiani,False
890,76451,Ken Corley,Ken,Corley,False
891,76452,Ray Corley,Ray,Corley,False
892,1627822,Petr Cornelie,Petr,Cornelie,False
893,76453,Dave Corzine,Dave,Corzine,False
894,76454,Larry Costello,Larry,Costello,False
895,1627856,Matt Costello,Matt,Costello,False
896,203955,Bryce Cotton,Bryce,Cotton,False
897,76456,Jack Cotton,Jack,Cotton,False
898,1526,James Cotton,James,Cotton,False
899,76457,John Coughran,John,Coughran,False
900,1641731,Bilal Coulibaly,Bilal,Coulibaly,True
901,1641741,Ricky Council IV,Ricky,Council IV,True
902,76458,Mel Counts,Mel,Counts,False
903,76459,Steve Courtin,Steve,Courtin,False
904,1432,Joe Courtney,Joe,Courtney,False
905,202408,Marcus Cousin,Marcus,Cousin,False
906,202326,DeMarcus Cousins,DeMarcus,Cousins,False
907,600003,Bob Cousy,Bob,Cousy,False
908,203496,Robert Covington,Robert,Covington,False
909,76462,Dave Cowens,Dave,Cowens,False
910,76463,John Cox,John,Cox,False
911,76464,Johnny Cox,Johnny,Cox,False
912,76465,Wesley Cox,Wesley,Cox,False
913,203459,Allen Crabbe,Allen,Crabbe,False
914,1628470,Torrey Craig,Torrey,Craig,True
915,1544,Chris Crawford,Chris,Crawford,False
916,76466,Freddie Crawford,Freddie,Crawford,False
917,1642384,Isaiah Crawford,Isaiah,Crawford,True
918,2037,Jamal Crawford,Jamal,Crawford,False
919,201621,Joe Crawford,Joe,Crawford,False
920,202348,Jordan Crawford,Jordan,Crawford,False
921,1628249,Mitchell Creek,Mitchell,Creek,False
922,76468,Jim Creighton,Jim,Creighton,False
923,76469,Ron Crevier,Ron,Crevier,False
924,76470,Hal Crisler,Hal,Crisler,False
925,2343,Joe Crispin,Joe,Crispin,False
926,76471,Charlie Criss,Charlie,Criss,False
927,76472,Winston Crite,Winston,Crite,False
928,201159,Javaris Crittenton,Javaris,Crittenton,False
929,76473,Dillard Crocker,Dillard,Crocker,False
930,76474,Jeffrey Crompton,Jeffrey,Crompton,False
931,76475,Terry Crosby,Terry,Crosby,False
932,1506,Austin Croshere,Austin,Croshere,False
933,76476,Jeff Cross,Jeff,Cross,False
934,76477,Pete Cross,Pete,Cross,False
935,76478,Russell Cross,Russell,Cross,False
936,76479,Francis Crossin,Francis,Crossin,False
937,180,John Crotty,John,Crotty,False
938,76481,Mark Crow,Mark,Crow,False
939,76482,Corey Crowder,Corey,Crowder,False
940,203109,Jae Crowder,Jae,Crowder,True
941,1630622,Jalen Crutcher,Jalen,Crutcher,False
942,1629633,Jarrett Culver,Jarrett,Culver,False
943,1629600,Jarron Cumberland,Jarron,Cumberland,False
944,76483,Pat Cummings,Pat,Cummings,False
945,187,Terry Cummings,Terry,Cummings,False
946,1907,Vonteego Cummings,Vonteego,Cummings,False
947,76487,Billy Cunningham,Billy,Cunningham,False
948,1630595,Cade Cunningham,Cade,Cunningham,True
949,201967,Dante Cunningham,Dante,Cunningham,False
950,76485,Dick Cunningham,Dick,Cunningham,False
951,203099,Jared Cunningham,Jared,Cunningham,False
952,1061,William Cunningham,William,Cunningham,False
953,76488,Radisav Curcic,Radisav,Curcic,False
954,76489,Armand Cure,Armand,Cure,False
955,940,Earl Cureton,Earl,Cureton,False
956,223,Bill Curley,Bill,Curley,False
957,76492,Fran Curran,Fran,Curran,False
958,209,Dell Curry,Dell,Curry,False
959,2201,Eddy Curry,Eddy,Curry,False
960,201191,JamesOn Curry,JamesOn,Curry,False
961,688,Michael Curry,Michael,Curry,False
962,203552,Seth Curry,Seth,Curry,True
963,201939,Stephen Curry,Stephen,Curry,True
964,687,Rastko Cvetkovic,Rastko,Cvetkovic,False
965,76505,Mike D'Antoni,Mike,D'Antoni,False
966,1642359,Pacome Dadiet,Pacome,Dadiet,True
967,76496,Ed Dahler,Ed,Dahler,False
968,76497,Quintin Dailey,Quintin,Dailey,False
969,2223,Samuel Dalembert,Samuel,Dalembert,False
970,76498,Howie Dallmar,Howie,Dallmar,False
971,956,Erick Dampier,Erick,Dampier,False
972,76499,Lou Dampier,Lou,Dampier,False
973,76500,Bob Dandridge,Bob,Dandridge,False
974,1498,Antonio Daniels,Antonio,Daniels,False
975,1630700,Dyson Daniels,Dyson,Daniels,True
976,2845,Erik Daniels,Erik,Daniels,False
977,1380,Lloyd Daniels,Lloyd,Daniels,False
978,2605,Marquis Daniels,Marquis,Daniels,False
979,76502,Mel Daniels,Mel,Daniels,False
980,203584,Troy Daniels,Troy,Daniels,False
981,390,Sasha Danilovic,Sasha,Danilovic,False
982,1642368,N'Faly Dante,N'Faly,Dante,True
983,76504,Adrian Dantley,Adrian,Dantley,False
984,76506,Henry Darcey,Henry,Darcey,False
985,76507,Jimmy Darden,Jimmy,Darden,False
986,212,Yinka Dare,Yinka,Dare,False
987,76509,Jesse Dark,Jesse,Dark,False
988,1630268,Nate Darling,Nate,Darling,False
989,76511,Jimmy Darrow,Jimmy,Darrow,False
990,203540,Gigi Datome,Gigi,Datome,False
991,921,Brad Daugherty,Brad,Daugherty,False
992,1600,Kornel David,Kornel,David,False
993,201176,Jermareo Davidson,Jermareo,Davidson,False
994,76514,Bob Davies,Bob,Davies,False
995,203561,Brandon Davies,Brandon,Davies,False
996,203076,Anthony Davis,Anthony,Davis,True
997,213,Antonio Davis,Antonio,Davis,False
998,76515,Aubrey Davis,Aubrey,Davis,False
999,1884,Baron Davis,Baron,Davis,False
1000,989,Ben Davis,Ben,Davis,False
1001,76538,Bill Davis,Bill,Davis,False
1002,76533,Bob Davis,Bob,Davis,False
1003,76516,Brad Davis,Brad,Davis,False
1004,76517,Brian Davis,Brian,Davis,False
1005,76518,Charlie Davis,Charlie,Davis,False
1006,76519,Charlie Davis,Charlie,Davis,False
1007,905,Dale Davis,Dale,Davis,False
1008,1627738,Deyonta Davis,Deyonta,Davis,False
1009,76521,Double D Davis,Double D,Davis,False
1010,202334,Ed Davis,Ed,Davis,False
1011,76522,Edward Davis,Edward,Davis,False
1012,1023,Emanual Davis,Emanual,Davis,False
1013,201175,Glen Davis,Glen,Davis,False
1014,76523,Harry Davis,Harry,Davis,False
1015,93,Hubert Davis,Hubert,Davis,False
1016,76524,James Davis,James,Davis,False
1017,76525,Jim Davis,Jim,Davis,False
1018,76526,Johnny Davis,Johnny,Davis,False
1019,1631098,Johnny Davis,Johnny,Davis,True
1020,2668,Josh Davis,Josh,Davis,False
1021,707,Mark Davis,Mark,Davis,False
1022,76528,Mark Davis,Mark,Davis,False
1023,76529,Mel Davis,Mel,Davis,False
1024,76530,Michael Davis,Michael,Davis,False
1025,76531,Mike Davis,Mike,Davis,False
1026,76520,Monti Davis,Monti,Davis,False
1027,200781,Paul Davis,Paul,Davis,False
1028,76532,Ralph Davis,Ralph,Davis,False
1029,1729,Ricky Davis,Ricky,Davis,False
1030,76534,Ron Davis,Ron,Davis,False
1031,1629056,Terence Davis,Terence,Davis,False
1032,426,Terry Davis,Terry,Davis,False
1033,1629093,Tyler Davis,Tyler,Davis,False
1034,76536,Walt Davis,Walt,Davis,False
1035,1453,Walter Davis,Walter,Davis,False
1036,1631120,JD Davison,JD,Davison,True
1037,203958,Andre Dawkins,Andre,Dawkins,False
1038,76539,Darryl Dawkins,Darryl,Dawkins,False
1039,1008,Johnny Dawkins,Johnny,Dawkins,False
